,vmid,vmcreated,vmdeleted,maxcpu,avgcpu,p95maxcpu,vmcorecount,vmmemory
876558,cGlg0IJWgmUCQDuGDwNZVv5soHPqZYpn4CnXCIXHBZWmmWzYTGdLqOx4qI9UUONo,0,78900,93.82450899999999,50.14897753787881,83.207656,1,1.75
890120,fKR4ph/2AR3bDvFeTBDREPkciQpJU60YVYC9KoQC8kZpZk3xtqhKjOolpAH1wIIr,0,2591700,98.518703,86.89008500543942,97.286953,1,1.75
890137,288J2mhhAWkLZOopTZxoEjnQSSn7Rgmwm5/r2KOPpxGX4C5ASf++0A3gxrwUHSRH,0,2591700,100.0,72.1719564841433,99.331575,1,1.75
890140,UfGNpreBQHiJ5g9tCRZXh2laRBPUsgi+gwxnBXh/ie75G08b0wZs+D9S8M3p7na4,0,2591700,98.23635300000001,91.61886180775457,96.579432,1,1.75
890143,srMSZ/b/ElksBHeWsWhUZcUJQGil8gA8ZHpS9uWzmJ6VAstGEapG0oRkdUsxyOw2,0,2591700,98.957817,74.87665903519309,97.39755699999999,1,1.75
892786,aywxXerCl6GKK/s60ak+rgtKZPiBY1/2zBK7VEfX164u6tTGsmvRZu7uRaBZsYvl,0,2591700,98.98893699999999,89.3351046259264,93.480977,1,1.75
906420,sHZzX+0qoaCx69RRLf1lUa0KAVXdXpCcT1JknP6kvEIK6NcjWnrYjCGtqO3MkwFo,0,2591700,100.0,87.46249384041687,99.276969,1,1.75
944048,7llL0xSqOkW9WejGKcRw9ygw3v2+2sgUCON4TPYk839SAMzJZqkBX60z1GgqiaRU,0,2549400,100.0,99.31793972961492,99.73075,1,1.75
945147,Q/49ZWKxTnuaNEfj6dj84oyCA/ZMy9J2MQNCr0wUq9YoEOnyPdRJHymK9nx+NF3v,0,2591700,100.0,65.01793684292153,99.42123000000001,1,1.75
945158,eLXNbN4vFSnvnPIBRNnZuHPT4YxrCfogddoyxscmkOMzNrd7ZaiQWQRRwBznTm5X,0,2591700,100.0,69.03137510707246,99.146608,1,1.75
950369,sDeWs5fI/52d1hnHdbF2noi22Evm0KPA1GEviLk8M/YxvVy9WtMbI+CZXUPgT/QA,0,2591700,100.0,65.28545913230673,98.682425,1,1.75
950370,EzbhtEQEkF+MKwU5z/2O6ZRs2S8dnh3YLflY78hDqRGLXfIuzrZcpx45Z2+7djso,0,2591700,100.0,63.92605375054993,98.472022,1,1.75
951208,dDm3Q01ZOqfv4EBmmU0fCvyXSF8RUwC7sdR7D6gn+THETqzth6TuJtKIGqwF9ll0,0,2591700,75.79729300000001,56.6406893912036,58.245957,1,1.75
951361,ZmsUDtwmc97UiCBqxYFpY3lM/TdLqdzOlPwvI75FHNFK9YpvAEdCt25sybfdCPVI,0,2591700,99.092557,57.440725864451935,97.784515,1,1.75
951556,GkRwkML2KAMprENqN6LJnNPb9cLqsSk0gU8LSRieLoLNW2/8i3RtpSuObN+S1gCz,0,2591700,100.0,98.64253537339344,99.393282,1,1.75
952107,4uftHsizydyycln0SsDoCO3l1pbtSR3vUtVlNZfXq4XgP5aNvDX9P3Zrb9lpnxVH,0,1674300,100.0,99.25015504731181,100.0,1,1.75
952108,slpa4agufVN+u6I7jOxNCuHJA30OSFuJnnXu2CmiHpZ+KAcMiOjNNzV+3Ou4uWCp,0,1674300,100.0,64.2953922035843,98.343451,1,1.75
980511,vgjqhyCVeohTDUP4qaOSAQQVswHbqevhJ4DWt71jFZ0HJZB6nKW59E3sDLI0bk+d,0,1360200,98.602713,69.21353719117954,97.65685,1,1.75
980515,abCiE+cDNlLJiGZ15ouophJoQRIxM5+1tgVaM5GOw9XLTdUypWAdkQKPRrIZbPoj,0,1360200,98.80191500000001,68.455571469784,97.296763,1,1.75
980518,FkK388xjFSPxrl+Qp+kUGWDz61h1t4pfIHYrNkH7GJIoXqlbShvpWSlkjostnYdn,0,1360200,99.658851,68.85512729913978,97.433498,1,1.75
1015473,f+jQTEG66vap6mDzZwENAFWuaEZm498+9efPmdXjoj3mlBOg9gau/eYQFWSlA/Hl,0,2591700,100.0,90.65782418356476,99.73123000000001,1,1.75
1015703,961hGPNentPBOwRA0lN8ictclDSuelhgIUmV64HRV3Zj7ud6Z0fp5F4tW/mK1M94,0,2591700,100.0,87.10994673807896,99.536822,1,1.75
1016184,5EPB+a580GkW5tHLb//ZX0DtjfBpRwz7/Iq3vAlwxSHn2IRy1wGtl27qm1gsIpFe,0,2591700,100.0,71.41826684351857,99.24076600000001,1,1.75
1017127,3STsiJbB/ijqMZwK8F8CZYqnUvc8C7zUYMnQxRVlSGRRgcDN+TJjye8cRzCBhihu,0,2591700,99.462337,97.32871756041678,98.799664,1,1.75
1017684,ZBq/HWUkH8f8Sn5vmogjClDeSmrQwUxtFdx+K0KLpUXZSnVOZ8/QGaqlEq6DnBXg,0,2591700,100.0,72.51810728680584,98.790186,1,1.75
1017788,h1icih5xqrpjNbMpDqwkGCEb5GhSljl6h2DGDuruMWjFvnjxHyX65kwcP4vR/zYq,0,2591700,100.0,63.968391314331996,99.067121,1,1.75
1019464,ogyXBAk0A+LXZjYaG/i52xQpBMrt+0T3h4rhXpMytIawQqIFsuYx2cA0NYF3KJHn,0,184500,99.766634,60.786327051948064,93.83574300000001,1,1.75
1020273,3jjcjuduMYNMM2TTxarXB40Sd4StP5fKtp8abXXwByTrPsz674dFMS95EaUCUQqk,0,2591700,100.0,84.25642975393525,99.148077,1,1.75
1020275,Ho1RnyaJhvYPmAVZph5opqmVmNzcdaK2Gq41QxNu46ZROSfzUrVlJ7cHsNxS3EfC,0,2591700,100.0,56.79518909885413,99.035975,1,1.75
1020277,3QSFM8uVlMi2+SM1ijffSo9HMgwK21Z4YGjzZm8wDznMadERaikuYmTFjuKVlgIv,0,2591700,100.0,60.47306806374074,99.266653,1,1.75
1020281,pkSn2+rmIkY/R+8VFvAAP4BZ24pEsw5JoNiEEmF3N743CKsfrIeCT7DHEpRMwP7s,0,2591700,100.0,77.82468115248365,99.152495,1,1.75
1020285,8wucxx4QMv5wPkd3Ren+Cu+xP/ZRJDeJOvxcn9ib3+80v1sRxQvbEvg589oNweUp,0,2591700,98.909203,78.27658200266269,96.15385500000001,1,1.75
1020291,nQH1WVjE6lqzuJTP6SMrbeSpdLy5geD5J0A98KR44494iTU2D0wWDnZxyr32QSFW,0,2591700,100.0,61.46238497684658,99.390455,1,1.75
1020294,mrIm/42ViAVucpU+1jKLLdxFcTbP1yxCAZVOxLroWYAdp8y+koLC7qLbtOPipdru,0,1715700,100.0,58.80218921787692,99.18208100000001,1,1.75
1021570,3fjnk+D3AE9sB/rZzXRFdX2lrNV5Dk7TGQT1cDAtK6cCCVHQ2brQPiXHvv0gBlXF,0,2591700,99.370139,70.2708824870371,79.819362,1,1.75
1021576,TrrdRHvVyNP1Ylc9feYq0JCv5sPOQmr03sB1zmaq6tl8q0M+AcaqdksKYiHnsS2L,0,2591700,99.428442,66.94604577159073,76.894863,1,1.75
1021577,3YuUoi390Bz9Be81GAyUs+h5W6AaiLya+m1B8rYB0pHuoZAeKTBN4H33DfsVyDPW,0,2591700,99.62678199999999,67.54859445895559,78.278142,1,1.75
1021578,V791VMzwpVznsGnHKHvgu04UAUsVIm/VJtDAXd8GmhLVyNtESEskf0+35jgfgx2h,0,1890000,99.36989100000001,72.78540068999978,81.585871,1,1.75
1021581,0CgO9oqBs5/K2x2cKMERbKQyx+hSS2jd9Hjo0nGvd4MNp658qPoGbW3PXrHbLtRt,0,2591700,99.370828,68.82579577569399,78.824389,1,1.75
1021582,NTiscqT+3aS83GEmG8YHl5MajgmxODVGj4e4fW4S2ac9n/I3ZqTdtfkK1ahAhMXp,0,2591700,99.365201,68.87051559428217,79.56795799999999,1,1.75
1021583,V1XDrV/MThXCVp29qntqmqC3pFRmazrVEADIPInwSiRiNUX8r9oHwK5Q3waEUzJu,0,2591700,99.19399399999999,69.28717562016668,79.981755,1,1.75
1021585,gKhhjjaiKmG7a9MTtqlrQNklNQdaRKf8qu17IzYAMM3pEOfg1/ntukp0IXT9HxN8,0,2591700,99.25478100000001,69.31398540224595,78.474048,1,1.75
1021607,oSaacdXOokMZYFiXCuCEUeOdtJpk4oevoElMiseV3H3EPaAJQ4LXzsLNrsJihaOV,0,2591700,99.464093,65.05807250127347,76.94532099999999,1,1.75
1021614,Zi3uHldZbXbPkMMWNFXyKjyKcbDrN50tDrmmjuRhBiK/p/jWxhELCfQdYIOYpoVU,0,2591700,99.759866,64.5874209615565,77.896731,1,1.75
1021632,pB0bARabR9wknJS+eVUa1SpUEIT0O4bB43MZDQRgzrfch14GMBnD7NNm1AxnVT9m,0,2591700,100.0,72.9180422014138,99.28432099999999,1,1.75
1023956,C6GUUemDU4kyTfut7nyZaCHelk9305slgb3A7Utet02JBstwEEMXqZ0hwf5UrXmQ,0,2591700,99.559017,59.22383376967608,98.658637,1,1.75
1024067,XntSjCY6YbMcNZO5FNShRarHwDPiuEM1E2W/5TWAT9Y62KdKMwfiiNibeb5SpMpC,0,2591700,99.26024,50.67339249097202,98.343319,1,1.75
1024211,s/5LySOBSJiA8qCeLR8Tdtc6Npu2UDAtLa/cpAlP/Brh6bT0TQ/X8sSmML8hkYEd,0,2591700,99.399226,66.55156391612593,98.477293,1,1.75
1026533,oFFkU2rmRogulKVzx1w7A3BcvvBWsR71l0Zi+KIgyWEukTO3lxXT1gcOxW/n8FPf,0,2591700,100.0,98.76272991689852,99.52557,1,1.75
1027292,LgJLnZp2u0UF5nMkrNOSZHmpxx16HMer9TiCQYmN4FNBtnQnMUHtF5CP8naWIRxN,0,2591700,99.70819399999999,92.18422579548636,97.815389,1,1.75
1027293,kNBOQ5ebRosVxxa+W6ajzRBHwBMwRY62xo3wCBQObCeCEuKERU3xas58fiuOTXO4,0,2591700,98.967271,85.18128103808806,95.231868,1,1.75
1034853,CEAij0B7iAFBdPF5XJ1S0MbQwRhsQfN3+P46v4V/XNCACCP7NYZeY45htbuouuI0,0,2591700,98.910071,93.58424295705058,97.75867,1,1.75
1034856,7FVHVfqT+iq+VTP6UzOuXwG92zEqpdSO/MnPXdn2RHe+bqooclWxEIb8qJ/yRmBd,0,2591700,98.515937,90.76350719837991,96.91192099999999,1,1.75
1034857,pdwoOUFJCOzf0zRQA22taehDCm6IKEjaNg4uEHQZ+96OeK6EuV8tXESw9iRLh/pZ,0,2591700,98.772636,94.08269683642466,97.29729300000001,1,1.75
1034858,Q3kPLJ000cYKi/7yOFzFFvHOXxJYgg6nQNbYQKtOdiNOkb/xRGo43GQvAacgMXgq,0,2591700,98.937053,92.00087741433208,97.255325,1,1.75
1034859,eB6w0Xem5ZqHdncismMcmb1OycuzFLzUktQ//wn+fZNjWdM3blYfBfiPAeuPRIi6,0,2070300,98.217623,91.59354769004445,95.418312,1,1.75
1034860,T9M/i2enxXcijaOu/LcysD/uJkmBwvGdmx6d/Y2GA1pzcIUod4ezac+Q/kjSbSXq,0,2591700,98.685918,93.50815892661227,97.184127,1,1.75
1034861,aUGMCoHM9mQDn03YdK+TegUIJdKE/Pd+1XJijJ/Qe+pdCCb64A31EujKIwNbgrcg,0,2591700,98.994563,93.51082465933563,98.139882,1,1.75
1034862,Hq5/UaZ3tsXGU+stGDlAxtwBjGf2ySFQijjVY5M3bFLsTsKjWsH050PIeVzJtVVl,0,2591700,98.522551,89.7097187742795,96.49974,1,1.75
1034864,Dig5UEaw2WWG8lYho3eCHX9yTU3VVlHIEeNmTWH2u7q/lZ70KE0p0ZhjW96wUlij,0,2591700,98.949595,95.74935160833351,98.587471,1,1.75
1034865,UvuI1agxrmtuVwD8nV2L26K4NMnMp8AngH0osXilQRA5w+LJkJP5o/zA53zJhXzh,0,2591700,98.77839399999999,92.51225456997228,97.741901,1,1.75
1034866,Joi+WNQakPtjZgg4Dx9olSFySkcnGUDfEy7RLKsy9la1VpA3UGIrR1gpLnoEfI0U,0,2591700,98.820741,94.46872878935163,97.83993199999999,1,1.75
1034867,r+uCTV1G2xJUEKyltoOzcnMkxrqHna63OsufnlcVyIsv6Qa5tmPPZp4yvx6CDXe+,0,2591700,98.986565,91.80382674618076,97.545641,1,1.75
1034868,DCz1OEM3Qn+emzt0SPYXFE1ncewWssFqGNz7lIc+lZfsbBcncEBDDYXMwVMbaY8h,0,2591700,99.026597,92.60025227768801,97.411055,1,1.75
1034869,vx590Up4xnInvrJ2g57R96YvC7HO7Qpr7iwIqcIe+xobRmiUMpK+hsd3kACIt0Lx,0,2591700,96.522856,90.64412124074033,94.146408,1,1.75
1034870,r6G97gqXW1BdavsvpX6dg9SRfDQI3vBdYK1HVZMFB4i41+C+Y0Ia2QIq6/O17ojX,0,2591700,98.89234599999999,90.95025685358802,97.385132,1,1.75
1034871,0yPoj+DQOmXizlpkfq2grRyijAftnGNSAgp5WwCp+OgoC2qVsfGjMTdu+QdY+cFr,0,2591700,98.931709,95.50909739155102,98.407159,1,1.75
1034872,ZvuOcFsp+yosZohqluitDFtKfOiN5CcO7oOMcTPiub27FV6VuAegzFeKQEf47ZWz,0,2591700,98.879997,93.71563244854714,97.030462,1,1.75
1034873,L+CupvTTJ4Tm4B2Xo0xZ+Vv/MqFzD7HLmavqg+oKD61zRG6gOAPeydWvyha8t6CQ,0,2591700,98.657111,91.81874717083332,96.525654,1,1.75
1034874,iJiQNch9cVj+pVbct6v9vbd18kC9AONMvucYR6lIXssau3+ZP/cJU0eD4uPcn79F,0,2591700,98.863535,94.64306291122642,97.691743,1,1.75
1035025,B3YZRH28xpo8lwQMsHXWLfEtzJw8G7wxlUMUzUCCrckedgeAk/5oqUFJfOTzeMFu,0,2591700,99.071821,94.69209906968369,98.258215,1,1.75
1035026,Igw8JhmO+vRuW66ZyVIG1sJCiZ6bjmxft9CI63iK9EncIzfzKhaOKLIjrIXwmzqr,0,2591700,98.556921,87.50111474719286,95.445987,1,1.75
1035027,vaFqrDBPuwsRNa/fvQvlChNxdt7bzSvHtXfIIioBBXmVJsWizi/aILEoT1WDIYrk,0,2591700,98.764925,93.55463972013891,97.265512,1,1.75
1035028,uaWo6wsEOtSwX97gV2C0Vwp6wFZ3Dh3N9aEslCaKkrLDQlLWwvsJ2mz6PPzFIdDC,0,2591700,98.63082299999999,91.50958627954157,96.87513100000001,1,1.75
1035029,zkpaiWb5vWUtMeq8Mu1t7h1veUbNVLFlaiaSqwq7RzrOUSiz+yAiIJfSS5hzCA/q,0,2591700,98.950676,95.25321063935165,98.134563,1,1.75
1035030,9Nr55Ed0Vgan8DwucqYYmnSlIIDAo/w9jqxje+3VlZx1/jaiSmZqDY1oE0q2/Msi,0,2591700,98.612143,91.3569327161706,96.505971,1,1.75
1035031,CKjSa0XWBzpIklEF5XmvKK3mEvt6qASBKzgV67EG3PvPuSGadXMo7Phtn7JuD8Rb,0,2591700,98.719587,94.3729556613425,97.827026,1,1.75
1035032,IDL08G3EYxRLf1Z3hZeQYCRUwBqa6QFKLJ8jVJ4VDjKHo7FqXB5jdd8yCQ/mBiNN,0,2591700,98.611956,93.07756944056057,97.27315,1,1.75
1035033,t811Gxgbal83QLHKWVbfNx50flaf4XwrH/1Oea09qWXmwZUMMQH4KpsmxgMRcoUX,0,2591700,98.622447,91.32479725937507,96.427533,1,1.75
1035034,c/O/ioZzPC3QBkIAwYqZmrP7YLo/bYmvjDEyIRlkaLwCIY65u7DZjfmzVQTxR1ho,0,2591700,98.548137,91.27463138256748,97.092691,1,1.75
1035035,u0SZtqgFqqYox4XhabNnECCCDTmq28YyeTlxt2NX0WbUnpr47/UFrF6axbRq1HdV,0,2591700,99.073729,93.74013943761541,97.632902,1,1.75
1035036,HPUmjdw+iGwtsQinE4MxbRFonvnrmoeQ6myCyHoK/tV00yWjIN+OAxH95BV6rWus,0,2591700,99.005646,94.40395927974492,98.049583,1,1.75
1035037,zS40AZCTWXkthRhgjLe1Bu/y6jgyDC1j3dmuWvjEGNEP6wZ2jCSY3H8AekmDuAaZ,0,2591700,98.600883,94.54684553087691,97.66402099999999,1,1.75
1035038,Yuako055iA+LroTKUeud3WuwB3hHxRCbf42rllZ6PburcXiYdachyhBk3RMMhJmI,0,2591700,98.895648,94.64096514918964,98.218115,1,1.75
1035039,Fw7zvMsRfbai9xggx4yOQVz5YlyDQc1Cnz1X+CfLpNl38M/2kXXNgrSkwvtWQqco,0,2591700,99.037474,95.30166418136558,98.394638,1,1.75
1035040,m/Mb0jzqftGDrv/Ks9IXLMXW4s5LiLWXQ9iAbpOoSNrYW1p1v5xdD+PYWVHQBy5q,0,2591700,99.077437,95.17703557569445,98.33402099999999,1,1.75
1035041,zZ2TtzLHSsQloY+LtHxbyxjhTT8lKshx3OYG65zBstU7nkEBAVCaazF8PjfDVMoi,0,2591700,98.887923,94.1637095559029,98.277406,1,1.75
1035042,cyiK2pRv5axPAxUP7CLu7vadNCY9JHm6OiDMRJL8ldROWXzf+A4l6bskPinwZCeQ,0,2591700,98.930991,95.29725003761551,98.15816099999999,1,1.75
1035043,zVFrIU5+nNyCpHUpla6QyTJH+6abCv813LEqWFGtoOArmZM6D1kG8f7sIWsrYAj0,0,2591700,98.577291,92.29601448373249,96.91619399999999,1,1.75
1035044,q4octQEV45zqGWZ6JDN4pwwTo9LOerZ2dcs2dDeCKm5fh8jSRU67JtTkHa6uSgjX,0,2591700,98.743078,92.30338501377331,97.69637,1,1.75
1035126,WsOWJMa64hTDb/b12i9RE+L9QchbAC+q+p8/KVg92vU4iLXGGYzeG+Jub0nejaVo,0,2591700,98.468479,92.84552263009294,97.11455600000001,1,1.75
1035127,4GAsIkklnjUeYRT3SIcTMJXS/bxquEkXXwqMJ+KYg/3Yzr7Qri/xVda6cno0RGoL,0,2591700,98.73236999999999,94.83985087440563,98.08524200000001,1,1.75
1035129,OG0ErPUqvfTDyIHvi3uzvv2ZySheRlaOgKFOWJ+c6mJThZO4YU6ssyNOt+pO2hKW,0,2591700,98.742297,92.45492032118072,97.508613,1,1.75
1035130,vL7ht96yLP2cXXgacsS0ylSmuupvkGHywXgRiZwIilnIHbl5+7f4lIrvlH/UpqIK,0,2591700,98.83169699999999,95.37367651770866,98.258206,1,1.75
1035132,OlijrPxEufVhRaugxgikKWe5o9EDYU1rEDUcxnMAmv+FfEtT/JOmO27+xrMsONUl,0,2591700,98.72500600000001,93.91112371446744,97.80563199999999,1,1.75
1035134,DJYF8o+WrtTVnYLNkBKgBXH9+mRqWBhmAFqtgPZMDgg3B0XXjvvvloACpTcGYUdG,0,2591700,98.70404599999999,94.18101732523093,97.636899,1,1.75
1035135,DMjHTkywMozhwbBqVby1/HCUHctGomj91Rw7PJb1psjDosrxxuEq5Aeoqfz2obQ7,0,2591700,98.829821,92.64034370138909,97.147391,1,1.75
1035136,+bNzpAebdBO7jad1y5jo9PW2qo0+4wsaZ6GJLSLYW+8tfUFlU0egBjkxmDPPgp6W,0,2591700,98.67320600000001,94.04172191549972,97.760056,1,1.75
1035137,IkvBxEZ3druEob7l+M16MiJP7Zsp4iFTF9wz9bSUH59QAWH2zNvZiOIGb7EXWfFR,0,2591700,98.773168,94.4883393209491,97.861896,1,1.75
1035138,6HB5ryx/ahLrQ2fZgavouK3EoLuPaS1fObWoA99dNrq9Xv0HKIliWTH516f2HK6i,0,2591700,98.63919200000001,92.1675288981482,97.04945500000001,1,1.75
1035139,o7QxldV/C70VY9RO0sqkQtdoHlt2saq8fxu9bkyoEqybJLYT+iKp/m+7w7PvWLTa,0,2591700,98.588861,92.22622621090387,96.525927,1,1.75
1035140,cXiFYFKbmclonaOaZaIbYYVf9GR5acN8bAbQON2sXDzMZJ+YgpqV0rkSSorq5jDM,0,2591700,98.78492299999999,93.95171989156609,97.74215699999999,1,1.75
1035141,FqeMDy+Q1ISjZWSnCobEI657FQg0OoFn00N0k/HlIsZALDQ3j4OueO4e6xCpYwb3,0,2591700,98.78273,94.25495789398136,98.003642,1,1.75
1035142,zR4fqFj6KVK6+wc6cPFkwY7S7AjaPSPO+Eg4Y39KemOZ96bKY7gyrhF3dZ+iqiRw,0,2591700,98.840601,93.29194052621845,97.832256,1,1.75
1035143,ci3V7BLWQYL45sqpmJrga+dW1UUwAs+2etDkNexNn3u+JugJxGHqMazzD0OQt8/o,0,2591700,98.65626,94.30172601840295,97.788767,1,1.75
1035145,0v/4XbWgwyB/oRq6mriPA5uAJ9CsskaDj54xwW7CJaRYtU26oK9IHFk6m8S1YJw3,0,2591700,98.626365,92.85146674858231,97.053303,1,1.75
1035247,kzg9ndXoA3BK6TKcLS8LK6mG0Uo4Kc6dRY50AOgIWKWB46yQiNYtsZyH+ITxllpF,0,2591700,98.65849200000001,90.95974231458305,96.727784,1,1.75
1035248,/7mFRzL2RPE6ptXWR3+Vx93DmgbpZNpG2JMoXZXL0FOq97htucLbDaGAMTU4CGhm,0,2591700,98.55344699999999,93.69151587404518,97.235635,1,1.75
1035249,7c6DWdc1Kblhqnqp+RxhlnBkbDYHHtP/Bot1psoWkrwsFfHYFj+nTOrFw+CkMjMC,0,2591700,98.851646,94.46612159710615,97.31595899999999,1,1.75
1035250,cq3IfS9PsI8kARcLtv0me2TOEHFblKpSfNCIF4k/R/BF2qAuYa5Q1EQjYpEMnaa2,0,2591700,98.87444599999999,93.33668451527781,98.168591,1,1.75
1035251,vn25l8bi8v6bpwZ7YvDgSmkAPSRAhlymaNU7eDYe9bC2ZY2cx7wo4YtH4jNlEhYX,0,2591700,98.688177,92.5191427474536,96.772231,1,1.75
1035252,34Psqx/YKpQaRo8gh4r27KovsyKU2x8SaMWaocmyWW1etgvc+xGKYu13RuP3zsZ8,0,2591700,98.858358,92.96826672314847,97.007713,1,1.75
1035253,4LFtZDWPjtSWmwerM2MIhyK6ZMtDHXYrwbeDIN+2s4vzQSFFAzIg68YXZCubc/MY,0,2591700,98.623531,93.5648553599952,97.327547,1,1.75
1035254,XKj7pCYkkSSIXiLMCUCqw0tDwemZAtkw7sEobDctBHT2pqP1nIDfLoFQaWdMU/m7,0,2591700,98.71336600000001,91.99640267569427,96.895452,1,1.75
1035255,ov//SZdJ1bpcRbCdhq1qmiJMNyxHbHHtsCgFepxC2qA9ziH6yW2/JYA4tnXGEdVI,0,2591700,98.585583,93.48970666805536,97.346456,1,1.75
1035256,cR0SWp/OSmGVRtwCUFoUl84FMD/Ik4XincInWHlFdSSZONH8oYTBHF1Pb6y8rk5A,0,2591700,98.46695799999999,90.29447805555508,96.28508599999999,1,1.75
1035258,BmrUANeGqhPXFy9pOfE/KJjbFPOfJ4JN4uUSR7vIwCrQKVRLB4PKiEABYKEyIRO6,0,2591700,99.03181,93.3278684422456,97.94712,1,1.75
1035259,GV1LjxNVWPjjWeRttFCZZErKRqsupGOuDVwnyjlUcit00x5Kw6DfZ6Dcjf3sx2CH,0,2591700,98.71013,89.81569548170867,96.087548,1,1.75
1035260,rjjbjiKW7j/Co48/h3KSUAguFX/sRN4bYMxivqLubkXKZ7wltCGTuJbQ8qSQQ15S,0,2591700,98.697937,91.53041576874952,97.226661,1,1.75
1035261,kcA09j5WTGA0YCT5Hy5Uxu+W+E6Dg2/JWeHPPInGj3LQjzUMsFYcDN9YuNrqd79Z,0,2591700,98.915032,94.80719310001136,97.868476,1,1.75
1035262,3zNdETJZoKsE9DQssOtopziiyLqC/Kzzpion0/6to80DJlCTdl7o/5qNei+CggN2,0,2591700,98.325404,92.0870820847222,96.445358,1,1.75
1035263,tNGFNw7Y2nkFYmD8XSZD7tlwW8tTEHupBbNgpxOV3bTZMum/V0CLjf9Ypy2HtepG,0,2591700,98.852292,95.15881564062548,98.255996,1,1.75
1035264,nmEDPIQAJIURsLT1bdOLdcURAJc8aBYmVB1mybwIV98d/kyKDQDgd29k4bRgngG6,0,2591700,98.088931,91.00261914064093,95.773896,1,1.75
1035266,2mYcGgM9ZEYOfrMlCsfZc+4GvI8y4mN0y4F1oxF2jVVHI7CEyKe+eY0GRcu+GOG5,0,2591700,98.921203,90.8929714836803,96.492588,1,1.75
1038494,ghNgJa+4UcV0feAtktrAVGqAacdKG4P/m7lIgddsHexDlcRL+LFi+df32KRantUG,0,2591700,99.700051,77.46441088993191,98.93784699999999,1,1.75
1040991,VpwFkW7dmjb6+LzIs/vn8okrLOwsqlm+Wc0bvcgdi4/xAoIWE99akrU8uio2eu92,0,2591700,100.0,98.71858649045043,99.743776,1,1.75
1055424,Z3ryU6swyL6pU4CwNNv+T9a6aJdaDsZRfQeCp5MBrPmBv9B1quYlpniwysI4VsdO,0,2591700,99.226476,56.836961169560155,98.221645,1,1.75
1055426,J/thrKob2nW3d52sAk+//Ry5DsKeJiBx1cfUpqQNSnPPHdrAc1IuxJ8a32EpzN1p,0,2591700,99.346847,61.92223956168994,98.641927,1,1.75
